"","ACTIVITY_CODE","SUBJECT_ID","MEASUREMENT","MEAN"
"7372","WALKING_UPSTAIRS",22,"fBodyBodyAccJerkMag.mean..",-0.0458020362119048
"7373","WALKING_UPSTAIRS",23,"fBodyBodyAccJerkMag.mean..",-0.302968064764706
"7374","WALKING_UPSTAIRS",24,"fBodyBodyAccJerkMag.mean..",-0.429800778813559
"7375","WALKING_UPSTAIRS",25,"fBodyBodyAccJerkMag.mean..",-0.654795110615385
"7376","WALKING_UPSTAIRS",26,"fBodyBodyAccJerkMag.mean..",-0.294970470909091
"7377","WALKING_UPSTAIRS",27,"fBodyBodyAccJerkMag.mean..",-0.460770277843137
"7378","WALKING_UPSTAIRS",28,"fBodyBodyAccJerkMag.mean..",-0.294433415745098
"7379","WALKING_UPSTAIRS",29,"fBodyBodyAccJerkMag.mean..",-0.239108046693878
"7380","WALKING_UPSTAIRS",30,"fBodyBodyAccJerkMag.mean..",-0.549784890615385
"7381","LAYING",1,"fBodyBodyAccJerkMag.meanFreq..",0.26639115416
"7382","LAYING",2,"fBodyBodyAccJerkMag.meanFreq..",0.3417585745
"7383","LAYING",3,"fBodyBodyAccJerkMag.meanFreq..",0.238611133937097
"7384","LAYING",4,"fBodyBodyAccJerkMag.meanFreq..",0.274027349574074
"7385","LAYING",5,"fBodyBodyAccJerkMag.meanFreq..",0.197005001461538
"7386","LAYING",6,"fBodyBodyAccJerkMag.meanFreq..",0.182525077889474
"7387","LAYING",7,"fBodyBodyAccJerkMag.meanFreq..",0.217605286703846
"7388","LAYING",8,"fBodyBodyAccJerkMag.meanFreq..",0.350822601333333
"7389","LAYING",9,"fBodyBodyAccJerkMag.meanFreq..",0.1670029826292
"7390","LAYING",10,"fBodyBodyAccJerkMag.meanFreq..",0.212826187810345
"7391","LAYING",11,"fBodyBodyAccJerkMag.meanFreq..",0.29574789545614
"7392","LAYING",12,"fBodyBodyAccJerkMag.meanFreq..",0.15706511695
"7393","LAYING",13,"fBodyBodyAccJerkMag.meanFreq..",0.300750657951613
"7394","LAYING",14,"fBodyBodyAccJerkMag.meanFreq..",0.175722996629412
"7395","LAYING",15,"fBodyBodyAccJerkMag.meanFreq..",0.273485129381944
"7396","LAYING",16,"fBodyBodyAccJerkMag.meanFreq..",0.353266127962857
"7397","LAYING",17,"fBodyBodyAccJerkMag.meanFreq..",0.374273668633803
"7398","LAYING",18,"fBodyBodyAccJerkMag.meanFreq..",0.393635924092308
"7399","LAYING",19,"fBodyBodyAccJerkMag.meanFreq..",0.211317149549398
"7400","LAYING",20,"fBodyBodyAccJerkMag.meanFreq..",0.262706879425
"7401","LAYING",21,"fBodyBodyAccJerkMag.meanFreq..",0.299647660524444
"7402","LAYING",22,"fBodyBodyAccJerkMag.meanFreq..",0.208852833405556
"7403","LAYING",23,"fBodyBodyAccJerkMag.meanFreq..",0.338094710990278
"7404","LAYING",24,"fBodyBodyAccJerkMag.meanFreq..",0.347309299402778
"7405","LAYING",25,"fBodyBodyAccJerkMag.meanFreq..",0.200493940424658
"7406","LAYING",26,"fBodyBodyAccJerkMag.meanFreq..",0.350704034325
"7407","LAYING",27,"fBodyBodyAccJerkMag.meanFreq..",0.405104858945946
"7408","LAYING",28,"fBodyBodyAccJerkMag.meanFreq..",0.26685931489625
"7409","LAYING",29,"fBodyBodyAccJerkMag.meanFreq..",0.488088499666667
"7410","LAYING",30,"fBodyBodyAccJerkMag.meanFreq..",0.172121086168571
"7411","SITTING",1,"fBodyBodyAccJerkMag.meanFreq..",0.351852201957447
"7412","SITTING",2,"fBodyBodyAccJerkMag.meanFreq..",0.280062423956522
"7413","SITTING",3,"fBodyBodyAccJerkMag.meanFreq..",0.286795769778846
"7414","SITTING",4,"fBodyBodyAccJerkMag.meanFreq..",0.22719801466
"7415","SITTING",5,"fBodyBodyAccJerkMag.meanFreq..",0.245936717454545
"7416","SITTING",6,"fBodyBodyAccJerkMag.meanFreq..",0.171844519818182
"7417","SITTING",7,"fBodyBodyAccJerkMag.meanFreq..",0.18122972525
"7418","SITTING",8,"fBodyBodyAccJerkMag.meanFreq..",0.306787560913043
"7419","SITTING",9,"fBodyBodyAccJerkMag.meanFreq..",0.0974700202614
"7420","SITTING",10,"fBodyBodyAccJerkMag.meanFreq..",0.324762092796296
"7421","SITTING",11,"fBodyBodyAccJerkMag.meanFreq..",0.192259107913208
"7422","SITTING",12,"fBodyBodyAccJerkMag.meanFreq..",0.255191492990196
"7423","SITTING",13,"fBodyBodyAccJerkMag.meanFreq..",0.360646362877551
"7424","SITTING",14,"fBodyBodyAccJerkMag.meanFreq..",0.19841410045
"7425","SITTING",15,"fBodyBodyAccJerkMag.meanFreq..",0.242818344188136
"7426","SITTING",16,"fBodyBodyAccJerkMag.meanFreq..",0.320055144681159
"7427","SITTING",17,"fBodyBodyAccJerkMag.meanFreq..",0.38152125453125
"7428","SITTING",18,"fBodyBodyAccJerkMag.meanFreq..",0.459090849721053
"7429","SITTING",19,"fBodyBodyAccJerkMag.meanFreq..",0.268456602178082
"7430","SITTING",20,"fBodyBodyAccJerkMag.meanFreq..",0.22971324275
"7431","SITTING",21,"fBodyBodyAccJerkMag.meanFreq..",0.327937039236471
"7432","SITTING",22,"fBodyBodyAccJerkMag.meanFreq..",0.207314701474194
"7433","SITTING",23,"fBodyBodyAccJerkMag.meanFreq..",0.199533745057059
"7434","SITTING",24,"fBodyBodyAccJerkMag.meanFreq..",0.353544370380882
"7435","SITTING",25,"fBodyBodyAccJerkMag.meanFreq..",0.300439878492308
"7436","SITTING",26,"fBodyBodyAccJerkMag.meanFreq..",0.336786740217949
"7437","SITTING",27,"fBodyBodyAccJerkMag.meanFreq..",0.357920769852857
"7438","SITTING",28,"fBodyBodyAccJerkMag.meanFreq..",0.22911153675
"7439","SITTING",29,"fBodyBodyAccJerkMag.meanFreq..",0.33623279745
"7440","SITTING",30,"fBodyBodyAccJerkMag.meanFreq..",0.318768530887097
"7441","STANDING",1,"fBodyBodyAccJerkMag.meanFreq..",0.422220102264151
"7442","STANDING",2,"fBodyBodyAccJerkMag.meanFreq..",0.304871865218519
"7443","STANDING",3,"fBodyBodyAccJerkMag.meanFreq..",0.129816297732787
"7444","STANDING",4,"fBodyBodyAccJerkMag.meanFreq..",0.201262207319643
"7445","STANDING",5,"fBodyBodyAccJerkMag.meanFreq..",0.140971600726786
"7446","STANDING",6,"fBodyBodyAccJerkMag.meanFreq..",0.190943682210526
"7447","STANDING",7,"fBodyBodyAccJerkMag.meanFreq..",0.256759439860377
"7448","STANDING",8,"fBodyBodyAccJerkMag.meanFreq..",0.308060633885185
"7449","STANDING",9,"fBodyBodyAccJerkMag.meanFreq..",0.200537688288889
"7450","STANDING",10,"fBodyBodyAccJerkMag.meanFreq..",0.197319524797727
"7451","STANDING",11,"fBodyBodyAccJerkMag.meanFreq..",0.333098929765957
"7452","STANDING",12,"fBodyBodyAccJerkMag.meanFreq..",0.176598692655738
"7453","STANDING",13,"fBodyBodyAccJerkMag.meanFreq..",0.298745382305263
"7454","STANDING",14,"fBodyBodyAccJerkMag.meanFreq..",0.214251895888333
"7455","STANDING",15,"fBodyBodyAccJerkMag.meanFreq..",0.293685314135849
"7456","STANDING",16,"fBodyBodyAccJerkMag.meanFreq..",0.344673907153846
"7457","STANDING",17,"fBodyBodyAccJerkMag.meanFreq..",0.426849040797436
"7458","STANDING",18,"fBodyBodyAccJerkMag.meanFreq..",0.361013970013699
"7459","STANDING",19,"fBodyBodyAccJerkMag.meanFreq..",0.29073713539726
"7460","STANDING",20,"fBodyBodyAccJerkMag.meanFreq..",-0.00613414861917808
"7461","STANDING",21,"fBodyBodyAccJerkMag.meanFreq..",0.29194637176382
"7462","STANDING",22,"fBodyBodyAccJerkMag.meanFreq..",0.106970242863492
"7463","STANDING",23,"fBodyBodyAccJerkMag.meanFreq..",0.261655799526471
"7464","STANDING",24,"fBodyBodyAccJerkMag.meanFreq..",0.293291552663768
"7465","STANDING",25,"fBodyBodyAccJerkMag.meanFreq..",0.308447500314865
"7466","STANDING",26,"fBodyBodyAccJerkMag.meanFreq..",0.221668476393243
"7467","STANDING",27,"fBodyBodyAccJerkMag.meanFreq..",0.3290143599625
"7468","STANDING",28,"fBodyBodyAccJerkMag.meanFreq..",0.133307643270886
"7469","STANDING",29,"fBodyBodyAccJerkMag.meanFreq..",0.388020547984615
"7470","STANDING",30,"fBodyBodyAccJerkMag.meanFreq..",0.0494752816016949
"7471","WALKING",1,"fBodyBodyAccJerkMag.meanFreq..",0.0938221807027368
"7472","WALKING",2,"fBodyBodyAccJerkMag.meanFreq..",0.20750092670339
"7473","WALKING",3,"fBodyBodyAccJerkMag.meanFreq..",-0.11716398312069
"7474","WALKING",4,"fBodyBodyAccJerkMag.meanFreq..",0.111486484954333
"7475","WALKING",5,"fBodyBodyAccJerkMag.meanFreq..",-0.00497287788214286
"7476","WALKING",6,"fBodyBodyAccJerkMag.meanFreq..",-0.00922884645438597
"7477","WALKING",7,"fBodyBodyAccJerkMag.meanFreq..",-0.0127446365087719
"7478","WALKING",8,"fBodyBodyAccJerkMag.meanFreq..",0.176189876266667
"7479","WALKING",9,"fBodyBodyAccJerkMag.meanFreq..",0.159239938555769
"7480","WALKING",10,"fBodyBodyAccJerkMag.meanFreq..",-0.0712853941698113
"7481","WALKING",11,"fBodyBodyAccJerkMag.meanFreq..",0.0844543080474576
"7482","WALKING",12,"fBodyBodyAccJerkMag.meanFreq..",0.018449461946
"7483","WALKING",13,"fBodyBodyAccJerkMag.meanFreq..",0.118031208750877
"7484","WALKING",14,"fBodyBodyAccJerkMag.meanFreq..",0.164708200554237
"7485","WALKING",15,"fBodyBodyAccJerkMag.meanFreq..",0.0164170631888889
"7486","WALKING",16,"fBodyBodyAccJerkMag.meanFreq..",0.0921999142870588
"7487","WALKING",17,"fBodyBodyAccJerkMag.meanFreq..",0.0274103270236066
"7488","WALKING",18,"fBodyBodyAccJerkMag.meanFreq..",0.0893293589464286
"7489","WALKING",19,"fBodyBodyAccJerkMag.meanFreq..",0.124998092238462
"7490","WALKING",20,"fBodyBodyAccJerkMag.meanFreq..",0.0864817772705882
"7491","WALKING",21,"fBodyBodyAccJerkMag.meanFreq..",0.201672106271154
"7492","WALKING",22,"fBodyBodyAccJerkMag.meanFreq..",0.0976461805652174
"7493","WALKING",23,"fBodyBodyAccJerkMag.meanFreq..",0.15173584590678
"7494","WALKING",24,"fBodyBodyAccJerkMag.meanFreq..",0.102850167901724
"7495","WALKING",25,"fBodyBodyAccJerkMag.meanFreq..",0.135338842345946
"7496","WALKING",26,"fBodyBodyAccJerkMag.meanFreq..",0.0423616587694915
"7497","WALKING",27,"fBodyBodyAccJerkMag.meanFreq..",0.0162107116964912
"7498","WALKING",28,"fBodyBodyAccJerkMag.meanFreq..",0.123016249824074
"7499","WALKING",29,"fBodyBodyAccJerkMag.meanFreq..",-0.0437918181396792
"7500","WALKING",30,"fBodyBodyAccJerkMag.meanFreq..",0.115010838159538
"7501","WALKING DOWNSTAIRS",1,"fBodyBodyAccJerkMag.meanFreq..",0.0764915474326531
"7502","WALKING DOWNSTAIRS",2,"fBodyBodyAccJerkMag.meanFreq..",0.0188355111404255
"7503","WALKING DOWNSTAIRS",3,"fBodyBodyAccJerkMag.meanFreq..",0.0434967841218367
"7504","WALKING DOWNSTAIRS",4,"fBodyBodyAccJerkMag.meanFreq..",0.0926236938266667
"7505","WALKING DOWNSTAIRS",5,"fBodyBodyAccJerkMag.meanFreq..",0.110968064831915
"7506","WALKING DOWNSTAIRS",6,"fBodyBodyAccJerkMag.meanFreq..",-0.00160659497083333
"7507","WALKING DOWNSTAIRS",7,"fBodyBodyAccJerkMag.meanFreq..",-0.0373844402161702
"7508","WALKING DOWNSTAIRS",8,"fBodyBodyAccJerkMag.meanFreq..",0.181422535965789
"7509","WALKING DOWNSTAIRS",9,"fBodyBodyAccJerkMag.meanFreq..",-0.0824504599928571
"7510","WALKING DOWNSTAIRS",10,"fBodyBodyAccJerkMag.meanFreq..",0.125205953456842
"7511","WALKING DOWNSTAIRS",11,"fBodyBodyAccJerkMag.meanFreq..",0.0337475179993478
"7512","WALKING DOWNSTAIRS",12,"fBodyBodyAccJerkMag.meanFreq..",0.0415244209043478
"7513","WALKING DOWNSTAIRS",13,"fBodyBodyAccJerkMag.meanFreq..",0.0266434248106383
"7514","WALKING DOWNSTAIRS",14,"fBodyBodyAccJerkMag.meanFreq..",-0.00170923580888889
"7515","WALKING DOWNSTAIRS",15,"fBodyBodyAccJerkMag.meanFreq..",-0.0799656144309524
"7516","WALKING DOWNSTAIRS",16,"fBodyBodyAccJerkMag.meanFreq..",-0.0148414437446808
"7517","WALKING DOWNSTAIRS",17,"fBodyBodyAccJerkMag.meanFreq..",-0.0445946372391304
"7518","WALKING DOWNSTAIRS",18,"fBodyBodyAccJerkMag.meanFreq..",0.00593003606623636
"7519","WALKING DOWNSTAIRS",19,"fBodyBodyAccJerkMag.meanFreq..",0.174679438294872
"7520","WALKING DOWNSTAIRS",20,"fBodyBodyAccJerkMag.meanFreq..",-0.112876280435556
"7521","WALKING DOWNSTAIRS",21,"fBodyBodyAccJerkMag.meanFreq..",0.01064073576
"7522","WALKING DOWNSTAIRS",22,"fBodyBodyAccJerkMag.meanFreq..",0.138397615911111
"7523","WALKING DOWNSTAIRS",23,"fBodyBodyAccJerkMag.meanFreq..",0.0579874222987037
"7524","WALKING DOWNSTAIRS",24,"fBodyBodyAccJerkMag.meanFreq..",-0.00198537142181818
"7525","WALKING DOWNSTAIRS",25,"fBodyBodyAccJerkMag.meanFreq..",-0.000259638109310345
"7526","WALKING DOWNSTAIRS",26,"fBodyBodyAccJerkMag.meanFreq..",-0.084571896612
"7527","WALKING DOWNSTAIRS",27,"fBodyBodyAccJerkMag.meanFreq..",0.103796321231818
"7528","WALKING DOWNSTAIRS",28,"fBodyBodyAccJerkMag.meanFreq..",0.0545998274521739
"7529","WALKING DOWNSTAIRS",29,"fBodyBodyAccJerkMag.meanFreq..",0.0327322971791667
"7530","WALKING DOWNSTAIRS",30,"fBodyBodyAccJerkMag.meanFreq..",-0.125210388757581
"7531","WALKING_UPSTAIRS",1,"fBodyBodyAccJerkMag.meanFreq..",0.085352409154717
"7532","WALKING_UPSTAIRS",2,"fBodyBodyAccJerkMag.meanFreq..",-0.0119168233583333
"7533","WALKING_UPSTAIRS",3,"fBodyBodyAccJerkMag.meanFreq..",0.0904944091525424
"7534","WALKING_UPSTAIRS",4,"fBodyBodyAccJerkMag.meanFreq..",0.0497462736942308
"7535","WALKING_UPSTAIRS",5,"fBodyBodyAccJerkMag.meanFreq..",0.124513300170213
"7536","WALKING_UPSTAIRS",6,"fBodyBodyAccJerkMag.meanFreq..",-0.0612378407705882
"7537","WALKING_UPSTAIRS",7,"fBodyBodyAccJerkMag.meanFreq..",0.0458636458607843
"7538","WALKING_UPSTAIRS",8,"fBodyBodyAccJerkMag.meanFreq..",0.27454925895122
"7539","WALKING_UPSTAIRS",9,"fBodyBodyAccJerkMag.meanFreq..",0.0257597455510204
"7540","WALKING_UPSTAIRS",10,"fBodyBodyAccJerkMag.meanFreq..",0.178734933145745
"7541","WALKING_UPSTAIRS",11,"fBodyBodyAccJerkMag.meanFreq..",0.0149014800925926
"7542","WALKING_UPSTAIRS",12,"fBodyBodyAccJerkMag.meanFreq..",0.0842262704980769
"7543","WALKING_UPSTAIRS",13,"fBodyBodyAccJerkMag.meanFreq..",-0.0278380090472727
"7544","WALKING_UPSTAIRS",14,"fBodyBodyAccJerkMag.meanFreq..",0.0399288326018519
"7545","WALKING_UPSTAIRS",15,"fBodyBodyAccJerkMag.meanFreq..",0.10096009774375
"7546","WALKING_UPSTAIRS",16,"fBodyBodyAccJerkMag.meanFreq..",0.0673443714078431
"7547","WALKING_UPSTAIRS",17,"fBodyBodyAccJerkMag.meanFreq..",-0.0890136151333333
"7548","WALKING_UPSTAIRS",18,"fBodyBodyAccJerkMag.meanFreq..",-0.0290342554637931
"7549","WALKING_UPSTAIRS",19,"fBodyBodyAccJerkMag.meanFreq..",0.296851347275
"7550","WALKING_UPSTAIRS",20,"fBodyBodyAccJerkMag.meanFreq..",-0.0202231093223529
"7551","WALKING_UPSTAIRS",21,"fBodyBodyAccJerkMag.meanFreq..",0.167901534925532
"7552","WALKING_UPSTAIRS",22,"fBodyBodyAccJerkMag.meanFreq..",0.187559363004762
"7553","WALKING_UPSTAIRS",23,"fBodyBodyAccJerkMag.meanFreq..",0.148281880568627
"7554","WALKING_UPSTAIRS",24,"fBodyBodyAccJerkMag.meanFreq..",0.0077672679220339
"7555","WALKING_UPSTAIRS",25,"fBodyBodyAccJerkMag.meanFreq..",0.0278971843696923
"7556","WALKING_UPSTAIRS",26,"fBodyBodyAccJerkMag.meanFreq..",0.0571545019854545
"7557","WALKING_UPSTAIRS",27,"fBodyBodyAccJerkMag.meanFreq..",0.116287371670588
"7558","WALKING_UPSTAIRS",28,"fBodyBodyAccJerkMag.meanFreq..",0.172325927735294
"7559","WALKING_UPSTAIRS",29,"fBodyBodyAccJerkMag.meanFreq..",-0.00164314465612245
"7560","WALKING_UPSTAIRS",30,"fBodyBodyAccJerkMag.meanFreq..",-0.0484762641046154
"7561","LAYING",1,"fBodyBodyGyroMag.mean..",-0.8621901854
"7562","LAYING",2,"fBodyBodyGyroMag.mean..",-0.972112972708333
"7563","LAYING",3,"fBodyBodyGyroMag.mean..",-0.96458672483871
"7564","LAYING",4,"fBodyBodyGyroMag.mean..",-0.961556660185185
"7565","LAYING",5,"fBodyBodyGyroMag.mean..",-0.968257068846154
"7566","LAYING",6,"fBodyBodyGyroMag.mean..",-0.930153639473684
"7567","LAYING",7,"fBodyBodyGyroMag.mean..",-0.941130719230769
"7568","LAYING",8,"fBodyBodyGyroMag.mean..",-0.944528950555556
"7569","LAYING",9,"fBodyBodyGyroMag.mean..",-0.9186053356
"7570","LAYING",10,"fBodyBodyGyroMag.mean..",-0.937692642586207
"7571","LAYING",11,"fBodyBodyGyroMag.mean..",-0.967093356491228
"7572","LAYING",12,"fBodyBodyGyroMag.mean..",-0.9454970225
"7573","LAYING",13,"fBodyBodyGyroMag.mean..",-0.957681621290323
"7574","LAYING",14,"fBodyBodyGyroMag.mean..",-0.930151731176471
"7575","LAYING",15,"fBodyBodyGyroMag.mean..",-0.946812642361111
"7576","LAYING",16,"fBodyBodyGyroMag.mean..",-0.970249638857143
"7577","LAYING",17,"fBodyBodyGyroMag.mean..",-0.969014444788732
"7578","LAYING",18,"fBodyBodyGyroMag.mean..",-0.984329092153846
"7579","LAYING",19,"fBodyBodyGyroMag.mean..",-0.965624724457831
"7580","LAYING",20,"fBodyBodyGyroMag.mean..",-0.969832241176471
"7581","LAYING",21,"fBodyBodyGyroMag.mean..",-0.962349012888889
"7582","LAYING",22,"fBodyBodyGyroMag.mean..",-0.946055840972222
"7583","LAYING",23,"fBodyBodyGyroMag.mean..",-0.966239347916667
"7584","LAYING",24,"fBodyBodyGyroMag.mean..",-0.964001383472222
"7585","LAYING",25,"fBodyBodyGyroMag.mean..",-0.910126993561644
"7586","LAYING",26,"fBodyBodyGyroMag.mean..",-0.974305179605263
"7587","LAYING",27,"fBodyBodyGyroMag.mean..",-0.979890667972973
"7588","LAYING",28,"fBodyBodyGyroMag.mean..",-0.944218369375
"7589","LAYING",29,"fBodyBodyGyroMag.mean..",-0.98400134173913
"7590","LAYING",30,"fBodyBodyGyroMag.mean..",-0.962001199
"7591","SITTING",1,"fBodyBodyGyroMag.mean..",-0.958435589361702
"7592","SITTING",2,"fBodyBodyGyroMag.mean..",-0.971840596086956
"7593","SITTING",3,"fBodyBodyGyroMag.mean..",-0.946664943653846
"7594","SITTING",4,"fBodyBodyGyroMag.mean..",-0.9487697524
"7595","SITTING",5,"fBodyBodyGyroMag.mean..",-0.944760322045455
"7596","SITTING",6,"fBodyBodyGyroMag.mean..",-0.929725679272727
"7597","SITTING",7,"fBodyBodyGyroMag.mean..",-0.933081955208333
"7598","SITTING",8,"fBodyBodyGyroMag.mean..",-0.965806789347826
"7599","SITTING",9,"fBodyBodyGyroMag.mean..",-0.9344377378
"7600","SITTING",10,"fBodyBodyGyroMag.mean..",-0.974459732592593
"7601","SITTING",11,"fBodyBodyGyroMag.mean..",-0.969799951132076
"7602","SITTING",12,"fBodyBodyGyroMag.mean..",-0.958511866666667
"7603","SITTING",13,"fBodyBodyGyroMag.mean..",-0.973258277755102
"7604","SITTING",14,"fBodyBodyGyroMag.mean..",-0.963320540555556
"7605","SITTING",15,"fBodyBodyGyroMag.mean..",-0.973762179830509
"7606","SITTING",16,"fBodyBodyGyroMag.mean..",-0.954060994347826
"7607","SITTING",17,"fBodyBodyGyroMag.mean..",-0.98336929234375
"7608","SITTING",18,"fBodyBodyGyroMag.mean..",-0.986535242105263
"7609","SITTING",19,"fBodyBodyGyroMag.mean..",-0.964238768493151
"7610","SITTING",20,"fBodyBodyGyroMag.mean..",-0.953399068181818
"7611","SITTING",21,"fBodyBodyGyroMag.mean..",-0.977839702352941
"7612","SITTING",22,"fBodyBodyGyroMag.mean..",-0.951952767258065
"7613","SITTING",23,"fBodyBodyGyroMag.mean..",-0.952293277205882
"7614","SITTING",24,"fBodyBodyGyroMag.mean..",-0.977973720735294
"7615","SITTING",25,"fBodyBodyGyroMag.mean..",-0.979350913692308
"7616","SITTING",26,"fBodyBodyGyroMag.mean..",-0.97646387
"7617","SITTING",27,"fBodyBodyGyroMag.mean..",-0.979482820857143
"7618","SITTING",28,"fBodyBodyGyroMag.mean..",-0.960297525
"7619","SITTING",29,"fBodyBodyGyroMag.mean..",-0.980269425833333
"7620","SITTING",30,"fBodyBodyGyroMag.mean..",-0.973876282903226
"7621","STANDING",1,"fBodyBodyGyroMag.mean..",-0.984617623396226
"7622","STANDING",2,"fBodyBodyGyroMag.mean..",-0.961775904814815
"7623","STANDING",3,"fBodyBodyGyroMag.mean..",-0.913682362622951
"7624","STANDING",4,"fBodyBodyGyroMag.mean..",-0.914209165714286
"7625","STANDING",5,"fBodyBodyGyroMag.mean..",-0.904543921607143
"7626","STANDING",6,"fBodyBodyGyroMag.mean..",-0.926664297017544
"7627","STANDING",7,"fBodyBodyGyroMag.mean..",-0.93870498490566
"7628","STANDING",8,"fBodyBodyGyroMag.mean..",-0.964564224074074
"7629","STANDING",9,"fBodyBodyGyroMag.mean..",-0.929769067777778
"7630","STANDING",10,"fBodyBodyGyroMag.mean..",-0.937786743409091
"7631","STANDING",11,"fBodyBodyGyroMag.mean..",-0.982576519787234
"7632","STANDING",12,"fBodyBodyGyroMag.mean..",-0.902356765573771
"7633","STANDING",13,"fBodyBodyGyroMag.mean..",-0.957488799473684
"7634","STANDING",14,"fBodyBodyGyroMag.mean..",-0.944405563833333
"7635","STANDING",15,"fBodyBodyGyroMag.mean..",-0.956733900188679
"7636","STANDING",16,"fBodyBodyGyroMag.mean..",-0.975448632179487
"7637","STANDING",17,"fBodyBodyGyroMag.mean..",-0.984291131538461
"7638","STANDING",18,"fBodyBodyGyroMag.mean..",-0.972352593013699
"7639","STANDING",19,"fBodyBodyGyroMag.mean..",-0.958578129589041
"7640","STANDING",20,"fBodyBodyGyroMag.mean..",-0.879437674794521
"7641","STANDING",21,"fBodyBodyGyroMag.mean..",-0.956723022359551
"7642","STANDING",22,"fBodyBodyGyroMag.mean..",-0.932065270793651
"7643","STANDING",23,"fBodyBodyGyroMag.mean..",-0.944583829705882
"7644","STANDING",24,"fBodyBodyGyroMag.mean..",-0.963922314202899
"7645","STANDING",25,"fBodyBodyGyroMag.mean..",-0.968972499594595
"7646","STANDING",26,"fBodyBodyGyroMag.mean..",-0.972333108648649
"7647","STANDING",27,"fBodyBodyGyroMag.mean..",-0.975525565625
"7648","STANDING",28,"fBodyBodyGyroMag.mean..",-0.909652436329114
"7649","STANDING",29,"fBodyBodyGyroMag.mean..",-0.980879722923077
"7650","STANDING",30,"fBodyBodyGyroMag.mean..",-0.917449417288136
"7651","WALKING",1,"fBodyBodyGyroMag.mean..",-0.199252568986316
"7652","WALKING",2,"fBodyBodyGyroMag.mean..",-0.530704814745763
"7653","WALKING",3,"fBodyBodyGyroMag.mean..",-0.569755772241379
"7654","WALKING",4,"fBodyBodyGyroMag.mean..",-0.609285588016667
"7655","WALKING",5,"fBodyBodyGyroMag.mean..",-0.484262828928571
"7656","WALKING",6,"fBodyBodyGyroMag.mean..",-0.329681123368421
"7657","WALKING",7,"fBodyBodyGyroMag.mean..",-0.192909765467895
"7658","WALKING",8,"fBodyBodyGyroMag.mean..",-0.301241848645833
"7659","WALKING",9,"fBodyBodyGyroMag.mean..",-0.513797480384615
"7660","WALKING",10,"fBodyBodyGyroMag.mean..",-0.412616909622642
"7661","WALKING",11,"fBodyBodyGyroMag.mean..",-0.610222628813559
"7662","WALKING",12,"fBodyBodyGyroMag.mean..",-0.442503784
"7663","WALKING",13,"fBodyBodyGyroMag.mean..",-0.267472373877193
"7664","WALKING",14,"fBodyBodyGyroMag.mean..",-0.311386449661017
"7665","WALKING",15,"fBodyBodyGyroMag.mean..",-0.489166383703704
"7666","WALKING",16,"fBodyBodyGyroMag.mean..",-0.669228540784314
"7667","WALKING",17,"fBodyBodyGyroMag.mean..",-0.518618058688525
"7668","WALKING",18,"fBodyBodyGyroMag.mean..",-0.620331394285714
"7669","WALKING",19,"fBodyBodyGyroMag.mean..",-0.0952460452365385
"7670","WALKING",20,"fBodyBodyGyroMag.mean..",-0.0520065599062745
"7671","WALKING",21,"fBodyBodyGyroMag.mean..",-0.409516081153846
"7672","WALKING",22,"fBodyBodyGyroMag.mean..",-0.438378722826087
"7673","WALKING",23,"fBodyBodyGyroMag.mean..",0.185078207383051
"7674","WALKING",24,"fBodyBodyGyroMag.mean..",-0.534509163793103
"7675","WALKING",25,"fBodyBodyGyroMag.mean..",-0.562733252702703
"7676","WALKING",26,"fBodyBodyGyroMag.mean..",-0.551927613050847
"7677","WALKING",27,"fBodyBodyGyroMag.mean..",-0.519451704035088
"7678","WALKING",28,"fBodyBodyGyroMag.mean..",-0.514602424814815
"7679","WALKING",29,"fBodyBodyGyroMag.mean..",-0.416817853396226
"7680","WALKING",30,"fBodyBodyGyroMag.mean..",-0.358344356
"7681","WALKING DOWNSTAIRS",1,"fBodyBodyGyroMag.mean..",-0.185720285744898
"7682","WALKING DOWNSTAIRS",2,"fBodyBodyGyroMag.mean..",-0.320838543553191
"7683","WALKING DOWNSTAIRS",3,"fBodyBodyGyroMag.mean..",-0.332376629371429
"7684","WALKING DOWNSTAIRS",4,"fBodyBodyGyroMag.mean..",-0.429213369555556
"7685","WALKING DOWNSTAIRS",5,"fBodyBodyGyroMag.mean..",-0.349338414731915
"7686","WALKING DOWNSTAIRS",6,"fBodyBodyGyroMag.mean..",-0.0143735434
"7687","WALKING DOWNSTAIRS",7,"fBodyBodyGyroMag.mean..",-0.255045057404255
"7688","WALKING DOWNSTAIRS",8,"fBodyBodyGyroMag.mean..",-0.00036272967368421
"7689","WALKING DOWNSTAIRS",9,"fBodyBodyGyroMag.mean..",-0.347540226666667
"7690","WALKING DOWNSTAIRS",10,"fBodyBodyGyroMag.mean..",-0.312347510289474
"7691","WALKING DOWNSTAIRS",11,"fBodyBodyGyroMag.mean..",-0.456170108913043
"7692","WALKING DOWNSTAIRS",12,"fBodyBodyGyroMag.mean..",-0.344938419969565
"7693","WALKING DOWNSTAIRS",13,"fBodyBodyGyroMag.mean..",-0.206121707212766
"7694","WALKING DOWNSTAIRS",14,"fBodyBodyGyroMag.mean..",-0.0787568406777778
"7695","WALKING DOWNSTAIRS",15,"fBodyBodyGyroMag.mean..",-0.373898631190476
"7696","WALKING DOWNSTAIRS",16,"fBodyBodyGyroMag.mean..",-0.488253939574468
